Step,Value,S_High,S_Low,Prob_Normal,Prob_Anomaly,Alarm
7396,35.053,0.0000,0.0000,1.0000,0.0000,0
7397,35.053,0.0000,0.0000,1.0000,0.0000,0
7398,35.053,0.0000,0.0000,1.0000,0.0000,0
7399,35.053,0.0000,0.0000,1.0000,0.0000,0
7400,35.053,0.0000,0.0000,1.0000,0.0000,0
7401,35.053,0.0000,0.0000,1.0000,0.0000,0
7402,35.053,0.0000,0.0000,1.0000,0.0000,0
7403,35.053,0.0000,0.0000,1.0000,0.0000,0
7404,35.053,0.0000,0.0000,1.0000,0.0000,0
7405,35.053,0.0000,0.0000,1.0000,0.0000,0
7406,35.053,0.0000,0.0000,1.0000,0.0000,0
7407,35.053,0.0000,0.0000,1.0000,0.0000,0
7408,35.053,0.0000,0.0000,1.0000,0.0000,0
7409,35.053,0.0000,0.0000,1.0000,0.0000,0
7410,35.030,0.0000,0.0000,1.0000,0.0000,0
7411,35.030,0.0000,0.0000,1.0000,0.0000,0
7412,35.030,0.0000,0.0000,1.0000,0.0000,0
7413,35.030,0.0000,0.0000,1.0000,0.0000,0
7414,35.030,0.0000,0.0000,1.0000,0.0000,0
7415,35.030,0.0000,0.0000,1.0000,0.0000,0
7416,35.030,0.0000,0.0000,1.0000,0.0000,0
7417,35.030,0.0000,0.0000,1.0000,0.0000,0
7418,35.030,0.0000,0.0000,1.0000,0.0000,0
7419,35.030,0.0000,0.0000,1.0000,0.0000,0
7420,35.030,0.0000,0.0000,1.0000,0.0000,0
7421,35.030,0.0000,0.0000,1.0000,0.0000,0
7422,35.030,0.0000,0.0000,1.0000,0.0000,0
7423,35.030,0.0000,0.0000,1.0000,0.0000,0
7424,35.123,0.0000,0.0000,1.0000,0.0000,0
7425,35.123,0.0000,0.0000,1.0000,0.0000,0
7426,35.123,0.0000,0.0000,1.0000,0.0000,0
7427,35.123,0.0000,0.0000,1.0000,0.0000,0
7428,35.123,0.0000,0.0000,1.0000,0.0000,0
7429,35.123,0.0000,0.0000,1.0000,0.0000,0
7430,35.123,0.0000,0.0000,1.0000,0.0000,0
7431,35.123,0.0000,0.0000,1.0000,0.0000,0
7432,35.123,0.0000,0.0000,1.0000,0.0000,0
7433,35.123,0.0000,0.0000,1.0000,0.0000,0
7434,35.123,0.0000,0.0000,1.0000,0.0000,0
7435,35.123,0.0000,0.0000,1.0000,0.0000,0
7436,35.123,0.0000,0.0000,1.0000,0.0000,0
7437,35.123,0.0000,0.0000,1.0000,0.0000,0
7438,35.123,0.0000,0.0000,1.0000,0.0000,0
7439,35.123,0.0000,0.0000,1.0000,0.0000,0
7440,35.123,0.0000,0.0000,1.0000,0.0000,0
7441,35.123,0.0000,0.0000,1.0000,0.0000,0
7442,35.123,0.0000,0.0000,1.0000,0.0000,0
7443,35.123,0.0000,0.0000,1.0000,0.0000,0
7444,35.123,0.0000,0.0000,1.0000,0.0000,0
7445,35.123,0.0000,0.0000,1.0000,0.0000,0
7446,35.123,0.0000,0.0000,1.0000,0.0000,0
7447,35.123,0.0000,0.0000,1.0000,0.0000,0
7448,35.123,0.0000,0.0000,1.0000,0.0000,0
7449,35.123,0.0000,0.0000,1.0000,0.0000,0
7450,35.123,0.0000,0.0000,1.0000,0.0000,0
7451,35.123,0.0000,0.0000,1.0000,0.0000,0
7452,35.123,0.0000,0.0000,1.0000,0.0000,0
7453,35.193,0.0000,0.0000,1.0000,0.0000,0
7454,35.193,0.0000,0.0000,1.0000,0.0000,0
7455,35.193,0.0000,0.0000,1.0000,0.0000,0
7456,35.193,0.0000,0.0000,1.0000,0.0000,0
7457,35.193,0.0000,0.0000,1.0000,0.0000,0
7458,35.193,0.0000,0.0000,1.0000,0.0000,0
7459,35.193,0.0000,0.0000,1.0000,0.0000,0
7460,35.193,0.0000,0.0000,1.0000,0.0000,0
7461,35.193,0.0000,0.0000,1.0000,0.0000,0
7462,35.193,0.0000,0.0000,1.0000,0.0000,0
7463,35.193,0.0000,0.0000,1.0000,0.0000,0
7464,35.193,0.0000,0.0000,1.0000,0.0000,0
7465,35.193,0.0000,0.0000,1.0000,0.0000,0
7466,35.193,0.0000,0.0000,1.0000,0.0000,0
7467,35.193,0.0000,0.0000,1.0000,0.0000,0
7468,35.193,0.0000,0.0000,1.0000,0.0000,0
7469,35.193,0.0000,0.0000,1.0000,0.0000,0
7470,35.193,0.0000,0.0000,1.0000,0.0000,0
7471,35.193,0.0000,0.0000,1.0000,0.0000,0
7472,35.193,0.0000,0.0000,1.0000,0.0000,0
7473,35.193,0.0000,0.0000,1.0000,0.0000,0
7474,35.193,0.0000,0.0000,1.0000,0.0000,0
7475,35.193,0.0000,0.0000,1.0000,0.0000,0
7476,35.193,0.0000,0.0000,1.0000,0.0000,0
7477,35.193,0.0000,0.0000,1.0000,0.0000,0
7478,35.193,0.0000,0.0000,1.0000,0.0000,0
7479,35.193,0.0000,0.0000,1.0000,0.0000,0
7480,35.193,0.0000,0.0000,1.0000,0.0000,0
7481,35.123,0.0000,0.0000,1.0000,0.0000,0
7482,35.123,0.0000,0.0000,1.0000,0.0000,0
7483,35.123,0.0000,0.0000,1.0000,0.0000,0
7484,35.123,0.0000,0.0000,1.0000,0.0000,0
7485,35.123,0.0000,0.0000,1.0000,0.0000,0
7486,35.123,0.0000,0.0000,1.0000,0.0000,0
7487,35.123,0.0000,0.0000,1.0000,0.0000,0
7488,35.123,0.0000,0.0000,1.0000,0.0000,0
7489,35.123,0.0000,0.0000,1.0000,0.0000,0
7490,35.123,0.0000,0.0000,1.0000,0.0000,0
7491,35.123,0.0000,0.0000,1.0000,0.0000,0
7492,35.193,0.0000,0.0000,1.0000,0.0000,0
7493,35.193,0.0000,0.0000,1.0000,0.0000,0
7494,35.193,0.0000,0.0000,1.0000,0.0000,0
7495,35.193,0.0000,0.0000,1.0000,0.0000,0
7496,35.193,0.0000,0.0000,1.0000,0.0000,0
7497,35.193,0.0000,0.0000,1.0000,0.0000,0
7498,35.193,0.0000,0.0000,1.0000,0.0000,0
7499,35.193,0.0000,0.0000,1.0000,0.0000,0
7500,35.193,0.0000,0.0000,1.0000,0.0000,0
7501,35.193,0.0000,0.0000,1.0000,0.0000,0
7502,35.193,0.0000,0.0000,1.0000,0.0000,0
7503,35.193,0.0000,0.0000,1.0000,0.0000,0
7504,35.193,0.0000,0.0000,1.0000,0.0000,0
7505,35.193,0.0000,0.0000,1.0000,0.0000,0
7506,35.216,0.0000,0.0000,1.0000,0.0000,0
7507,35.216,0.0000,0.0000,1.0000,0.0000,0
7508,35.216,0.0000,0.0000,1.0000,0.0000,0
7509,35.216,0.0000,0.0000,1.0000,0.0000,0
7510,35.216,0.0000,0.0000,1.0000,0.0000,0
7511,35.216,0.0000,0.0000,1.0000,0.0000,0
7512,35.216,0.0000,0.0000,1.0000,0.0000,0
7513,35.216,0.0000,0.0000,1.0000,0.0000,0
7514,35.216,0.0000,0.0000,1.0000,0.0000,0
7515,35.216,0.0000,0.0000,1.0000,0.0000,0
7516,35.216,0.0000,0.0000,1.0000,0.0000,0
7517,35.216,0.0000,0.0000,1.0000,0.0000,0
7518,35.216,0.0000,0.0000,1.0000,0.0000,0
7519,35.216,0.0000,0.0000,1.0000,0.0000,0
7520,35.216,0.0000,0.0000,1.0000,0.0000,0
7521,35.239,0.0000,0.0000,1.0000,0.0000,0
7522,35.239,0.0000,0.0000,1.0000,0.0000,0
7523,35.239,0.0000,0.0000,1.0000,0.0000,0
7524,35.239,0.0000,0.0000,1.0000,0.0000,0
7525,35.239,0.0000,0.0000,1.0000,0.0000,0
7526,35.239,0.0000,0.0000,1.0000,0.0000,0
7527,35.239,0.0000,0.0000,1.0000,0.0000,0
7528,35.239,0.0000,0.0000,1.0000,0.0000,0
7529,35.239,0.0000,0.0000,1.0000,0.0000,0
7530,35.239,0.0000,0.0000,1.0000,0.0000,0
7531,35.239,0.0000,0.0000,1.0000,0.0000,0
7532,35.239,0.0000,0.0000,1.0000,0.0000,0
7533,35.239,0.0000,0.0000,1.0000,0.0000,0
7534,35.239,0.0000,0.0000,1.0000,0.0000,0
7535,35.309,0.0000,0.0000,1.0000,0.0000,0
7536,35.309,0.0000,0.0000,1.0000,0.0000,0
7537,35.309,0.0000,0.0000,1.0000,0.0000,0
7538,35.309,0.0000,0.0000,1.0000,0.0000,0
7539,35.309,0.0000,0.0000,1.0000,0.0000,0
7540,35.309,0.0000,0.0000,1.0000,0.0000,0
7541,35.309,0.0000,0.0000,1.0000,0.0000,0
7542,35.309,0.0000,0.0000,1.0000,0.0000,0
7543,35.309,0.0000,0.0000,1.0000,0.0000,0
7544,35.309,0.0000,0.0000,1.0000,0.0000,0
7545,35.309,0.0000,0.0000,1.0000,0.0000,0
7546,35.309,0.0000,0.0000,1.0000,0.0000,0
7547,35.309,0.0000,0.0000,1.0000,0.0000,0
7548,35.309,0.0000,0.0000,1.0000,0.0000,0
7549,35.309,0.0000,0.0000,1.0000,0.0000,0
7550,35.309,0.0000,0.0000,1.0000,0.0000,0
7551,35.309,0.0000,0.0000,1.0000,0.0000,0
7552,35.309,0.0000,0.0000,1.0000,0.0000,0
7553,35.309,0.0000,0.0000,1.0000,0.0000,0
7554,35.309,0.0000,0.0000,1.0000,0.0000,0
7555,35.309,0.0000,0.0000,1.0000,0.0000,0
7556,35.309,0.0000,0.0000,1.0000,0.0000,0
7557,35.309,0.0000,0.0000,1.0000,0.0000,0
7558,35.309,0.0000,0.0000,1.0000,0.0000,0
7559,35.309,0.0000,0.0000,1.0000,0.0000,0
7560,35.309,0.0000,0.0000,1.0000,0.0000,0
7561,35.309,0.0000,0.0000,1.0000,0.0000,0
7562,35.309,0.0000,0.0000,1.0000,0.0000,0
7563,35.263,0.0000,0.0000,1.0000,0.0000,0
7564,35.263,0.0000,0.0000,1.0000,0.0000,0
7565,35.263,0.0000,0.0000,1.0000,0.0000,0
7566,35.263,0.0000,0.0000,1.0000,0.0000,0
7567,35.263,0.0000,0.0000,1.0000,0.0000,0
7568,35.263,0.0000,0.0000,1.0000,0.0000,0
7569,35.263,0.0000,0.0000,1.0000,0.0000,0
7570,35.263,0.0000,0.0000,1.0000,0.0000,0
7571,35.263,0.0000,0.0000,1.0000,0.0000,0
7572,35.263,0.0000,0.0000,1.0000,0.0000,0
7573,35.263,0.0000,0.0000,1.0000,0.0000,0
7574,35.263,0.0000,0.0000,1.0000,0.0000,0
7575,35.263,0.0000,0.0000,1.0000,0.0000,0
7576,35.263,0.0000,0.0000,1.0000,0.0000,0
7577,35.263,0.0000,0.0000,1.0000,0.0000,0
7578,35.425,0.0000,0.0000,1.0000,0.0000,0
7579,35.425,0.0000,0.0000,1.0000,0.0000,0
7580,35.425,0.0000,0.0000,1.0000,0.0000,0
7581,35.425,0.0000,0.0000,1.0000,0.0000,0
7582,35.425,0.0000,0.0000,1.0000,0.0000,0
7583,35.425,0.0000,0.0000,1.0000,0.0000,0
7584,35.425,0.0000,0.0000,1.0000,0.0000,0
7585,35.425,0.0000,0.0000,1.0000,0.0000,0
7586,35.425,0.0000,0.0000,1.0000,0.0000,0
7587,35.425,0.0000,0.0000,1.0000,0.0000,0
7588,35.425,0.0000,0.0000,1.0000,0.0000,0
7589,35.425,0.0000,0.0000,1.0000,0.0000,0
7590,35.425,0.0000,0.0000,1.0000,0.0000,0
7591,35.356,0.0000,0.0000,1.0000,0.0000,0
7592,35.356,0.0000,0.0000,1.0000,0.0000,0
7593,35.356,0.0000,0.0000,1.0000,0.0000,0
7594,35.356,0.0000,0.0000,1.0000,0.0000,0
7595,35.356,0.0000,0.0000,1.0000,0.0000,0
7596,35.356,0.0000,0.0000,1.0000,0.0000,0
7597,35.356,0.0000,0.0000,1.0000,0.0000,0
7598,35.356,0.0000,0.0000,1.0000,0.0000,0
7599,35.356,0.0000,0.0000,1.0000,0.0000,0
7600,35.356,0.0000,0.0000,1.0000,0.0000,0
7601,35.356,0.0000,0.0000,1.0000,0.0000,0
7602,35.356,0.0000,0.0000,1.0000,0.0000,0
7603,35.356,0.0000,0.0000,1.0000,0.0000,0
7604,35.356,0.0000,0.0000,1.0000,0.0000,0
7605,35.379,0.0000,0.0000,1.0000,0.0000,0
7606,35.379,0.0000,0.0000,1.0000,0.0000,0
7607,35.379,0.0000,0.0000,1.0000,0.0000,0
7608,35.379,0.0000,0.0000,1.0000,0.0000,0
7609,35.379,0.0000,0.0000,1.0000,0.0000,0
7610,35.379,0.0000,0.0000,1.0000,0.0000,0
7611,35.379,0.0000,0.0000,1.0000,0.0000,0
7612,35.379,0.0000,0.0000,1.0000,0.0000,0
7613,35.379,0.0000,0.0000,1.0000,0.0000,0
7614,35.379,0.0000,0.0000,1.0000,0.0000,0
7615,35.379,0.0000,0.0000,1.0000,0.0000,0
7616,35.379,0.0000,0.0000,1.0000,0.0000,0
7617,35.379,0.0000,0.0000,1.0000,0.0000,0
7618,35.425,0.0000,0.0000,1.0000,0.0000,0
7619,35.425,0.0000,0.0000,1.0000,0.0000,0
7620,35.425,0.0000,0.0000,1.0000,0.0000,0
7621,35.425,0.0000,0.0000,1.0000,0.0000,0
7622,35.425,0.0000,0.0000,1.0000,0.0000,0
7623,35.425,0.0000,0.0000,1.0000,0.0000,0
7624,35.425,0.0000,0.0000,1.0000,0.0000,0
7625,35.425,0.0000,0.0000,1.0000,0.0000,0
7626,35.425,0.0000,0.0000,1.0000,0.0000,0
7627,35.425,0.0000,0.0000,1.0000,0.0000,0
7628,35.425,0.0000,0.0000,1.0000,0.0000,0
7629,35.425,0.0000,0.0000,1.0000,0.0000,0
7630,35.425,0.0000,0.0000,1.0000,0.0000,0
7631,35.379,0.0000,0.0000,1.0000,0.0000,0
7632,35.379,0.0000,0.0000,1.0000,0.0000,0
7633,35.379,0.0000,0.0000,1.0000,0.0000,0
7634,35.379,0.0000,0.0000,1.0000,0.0000,0
7635,35.379,0.0000,0.0000,1.0000,0.0000,0
7636,35.379,0.0000,0.0000,1.0000,0.0000,0
7637,35.379,0.0000,0.0000,1.0000,0.0000,0
7638,35.379,0.0000,0.0000,1.0000,0.0000,0
7639,35.379,0.0000,0.0000,1.0000,0.0000,0
7640,35.379,0.0000,0.0000,1.0000,0.0000,0
7641,35.379,0.0000,0.0000,1.0000,0.0000,0
7642,35.379,0.0000,0.0000,1.0000,0.0000,0
7643,35.379,0.0000,0.0000,1.0000,0.0000,0
7644,35.379,0.0000,0.0000,1.0000,0.0000,0
7645,35.449,0.0000,0.0000,1.0000,0.0000,0
7646,35.449,0.0000,0.0000,1.0000,0.0000,0
7647,35.449,0.0000,0.0000,1.0000,0.0000,0
7648,35.449,0.0000,0.0000,1.0000,0.0000,0
7649,35.449,0.0000,0.0000,1.0000,0.0000,0
7650,35.449,0.0000,0.0000,1.0000,0.0000,0
7651,35.449,0.0000,0.0000,1.0000,0.0000,0
7652,35.449,0.0000,0.0000,1.0000,0.0000,0
7653,35.449,0.0000,0.0000,1.0000,0.0000,0
7654,35.449,0.0000,0.0000,1.0000,0.0000,0
7655,35.449,0.0000,0.0000,1.0000,0.0000,0
7656,35.449,0.0000,0.0000,1.0000,0.0000,0
7657,35.449,0.0000,0.0000,1.0000,0.0000,0
7658,35.449,0.0000,0.0000,1.0000,0.0000,0
7659,35.472,0.0000,0.0000,1.0000,0.0000,0
7660,35.472,0.0000,0.0000,1.0000,0.0000,0
7661,35.472,0.0000,0.0000,1.0000,0.0000,0
7662,35.472,0.0000,0.0000,1.0000,0.0000,0
7663,35.472,0.0000,0.0000,1.0000,0.0000,0
7664,35.472,0.0000,0.0000,1.0000,0.0000,0
7665,35.472,0.0000,0.0000,1.0000,0.0000,0
7666,35.472,0.0000,0.0000,1.0000,0.0000,0
7667,35.472,0.0000,0.0000,1.0000,0.0000,0
7668,35.472,0.0000,0.0000,1.0000,0.0000,0
7669,35.472,0.0000,0.0000,1.0000,0.0000,0
7670,35.472,0.0000,0.0000,1.0000,0.0000,0
7671,35.472,0.0000,0.0000,1.0000,0.0000,0
7672,35.472,0.0000,0.0000,1.0000,0.0000,0
7673,35.472,0.0000,0.0000,1.0000,0.0000,0
7674,35.449,0.0000,0.0000,1.0000,0.0000,0
7675,35.449,0.0000,0.0000,1.0000,0.0000,0
7676,35.449,0.0000,0.0000,1.0000,0.0000,0
7677,35.449,0.0000,0.0000,1.0000,0.0000,0
7678,35.449,0.0000,0.0000,1.0000,0.0000,0
7679,35.449,0.0000,0.0000,1.0000,0.0000,0
7680,35.449,0.0000,0.0000,1.0000,0.0000,0
7681,35.449,0.0000,0.0000,1.0000,0.0000,0
7682,35.449,0.0000,0.0000,1.0000,0.0000,0
7683,35.449,0.0000,0.0000,1.0000,0.0000,0
7684,35.449,0.0000,0.0000,1.0000,0.0000,0
7685,35.449,0.0000,0.0000,1.0000,0.0000,0
7686,35.449,0.0000,0.0000,1.0000,0.0000,0
7687,35.449,0.0000,0.0000,1.0000,0.0000,0
7688,35.565,0.0000,0.0000,1.0000,0.0000,0
7689,35.565,0.0000,0.0000,1.0000,0.0000,0
7690,35.565,0.0000,0.0000,1.0000,0.0000,0
7691,35.565,0.0000,0.0000,1.0000,0.0000,0
7692,35.565,0.0000,0.0000,1.0000,0.0000,0
7693,35.565,0.0000,0.0000,1.0000,0.0000,0
7694,35.565,0.0000,0.0000,1.0000,0.0000,0
7695,35.565,0.0000,0.0000,1.0000,0.0000,0
7696,35.565,0.0000,0.0000,1.0000,0.0000,0
7697,35.565,0.0000,0.0000,1.0000,0.0000,0
7698,35.565,0.0000,0.0000,1.0000,0.0000,0
7699,35.565,0.0000,0.0000,1.0000,0.0000,0
7700,35.565,0.0000,0.0000,1.0000,0.0000,0
7701,35.565,0.0000,0.0000,1.0000,0.0000,0
7702,35.472,0.0000,0.0000,1.0000,0.0000,0
7703,35.472,0.0000,0.0000,1.0000,0.0000,0
7704,35.472,0.0000,0.0000,1.0000,0.0000,0
7705,35.472,0.0000,0.0000,1.0000,0.0000,0
7706,35.472,0.0000,0.0000,1.0000,0.0000,0
7707,35.472,0.0000,0.0000,1.0000,0.0000,0
7708,35.472,0.0000,0.0000,1.0000,0.0000,0
7709,35.472,0.0000,0.0000,1.0000,0.0000,0
7710,35.472,0.0000,0.0000,1.0000,0.0000,0
7711,35.472,0.0000,0.0000,1.0000,0.0000,0
7712,35.472,0.0000,0.0000,1.0000,0.0000,0
7713,35.472,0.0000,0.0000,1.0000,0.0000,0
7714,35.472,0.0000,0.0000,1.0000,0.0000,0
7715,35.472,0.0000,0.0000,1.0000,0.0000,0
7716,35.518,0.0000,0.0000,1.0000,0.0000,0
7717,35.518,0.0000,0.0000,1.0000,0.0000,0
7718,35.518,0.0000,0.0000,1.0000,0.0000,0
7719,35.518,0.0000,0.0000,1.0000,0.0000,0
7720,35.518,0.0000,0.0000,1.0000,0.0000,0
7721,35.518,0.0000,0.0000,1.0000,0.0000,0
7722,35.518,0.0000,0.0000,1.0000,0.0000,0
7723,35.518,0.0000,0.0000,1.0000,0.0000,0
7724,35.518,0.0000,0.0000,1.0000,0.0000,0
7725,35.518,0.0000,0.0000,1.0000,0.0000,0
7726,35.518,0.0000,0.0000,1.0000,0.0000,0
7727,35.518,0.0000,0.0000,1.0000,0.0000,0
7728,35.518,0.0000,0.0000,1.0000,0.0000,0
7729,35.518,0.0000,0.0000,1.0000,0.0000,0
7730,35.588,0.0000,0.0000,1.0000,0.0000,0
7731,35.588,0.0000,0.0000,1.0000,0.0000,0
7732,35.588,0.0000,0.0000,1.0000,0.0000,0
7733,35.588,0.0000,0.0000,1.0000,0.0000,0
7734,35.588,0.0000,0.0000,1.0000,0.0000,0
7735,35.588,0.0000,0.0000,1.0000,0.0000,0
7736,35.588,0.0000,0.0000,1.0000,0.0000,0
7737,35.588,0.0000,0.0000,1.0000,0.0000,0
7738,35.588,0.0000,0.0000,1.0000,0.0000,0
7739,35.588,0.0000,0.0000,1.0000,0.0000,0
7740,35.588,0.0000,0.0000,1.0000,0.0000,0
7741,35.588,0.0000,0.0000,1.0000,0.0000,0
7742,35.588,0.0000,0.0000,1.0000,0.0000,0
7743,35.565,0.0000,0.0000,1.0000,0.0000,0
7744,35.565,0.0000,0.0000,1.0000,0.0000,0
7745,35.565,0.0000,0.0000,1.0000,0.0000,0
7746,35.565,0.0000,0.0000,1.0000,0.0000,0
7747,35.565,0.0000,0.0000,1.0000,0.0000,0
7748,35.565,0.0000,0.0000,1.0000,0.0000,0
7749,35.565,0.0000,0.0000,1.0000,0.0000,0
7750,35.565,0.0000,0.0000,1.0000,0.0000,0
7751,35.565,0.0000,0.0000,1.0000,0.0000,0
7752,35.565,0.0000,0.0000,1.0000,0.0000,0
7753,35.565,0.0000,0.0000,1.0000,0.0000,0
7754,35.565,0.0000,0.0000,1.0000,0.0000,0
7755,35.565,0.0000,0.0000,1.0000,0.0000,0
7756,35.565,0.0000,0.0000,1.0000,0.0000,0
7757,35.565,0.0000,0.0000,1.0000,0.0000,0
7758,35.658,0.0000,0.0000,1.0000,0.0000,0
7759,35.658,0.0000,0.0000,1.0000,0.0000,0
7760,35.658,0.0000,0.0000,1.0000,0.0000,0
7761,35.658,0.0000,0.0000,1.0000,0.0000,0
7762,35.658,0.0000,0.0000,1.0000,0.0000,0
7763,35.658,0.0000,0.0000,1.0000,0.0000,0
7764,35.658,0.0000,0.0000,1.0000,0.0000,0
7765,35.658,0.0000,0.0000,1.0000,0.0000,0
7766,35.658,0.0000,0.0000,1.0000,0.0000,0
7767,35.658,0.0000,0.0000,1.0000,0.0000,0
7768,35.658,0.0000,0.0000,1.0000,0.0000,0
7769,35.658,0.0000,0.0000,1.0000,0.0000,0
7770,35.728,0.0000,0.0000,1.0000,0.0000,0
7771,35.728,0.0000,0.0000,1.0000,0.0000,0
7772,35.728,0.0000,0.0000,1.0000,0.0000,0
7773,35.728,0.0000,0.0000,1.0000,0.0000,0
7774,35.728,0.0000,0.0000,1.0000,0.0000,0
7775,35.728,0.0000,0.0000,1.0000,0.0000,0
7776,35.728,0.0000,0.0000,1.0000,0.0000,0
7777,35.728,0.0000,0.0000,1.0000,0.0000,0
7778,35.728,0.0000,0.0000,1.0000,0.0000,0
7779,35.728,0.0000,0.0000,1.0000,0.0000,0
7780,35.728,0.0000,0.0000,1.0000,0.0000,0
7781,35.728,0.0000,0.0000,1.0000,0.0000,0
7782,35.728,0.0000,0.0000,1.0000,0.0000,0
7783,35.728,0.0000,0.0000,1.0000,0.0000,0
7784,35.728,0.0000,0.0000,1.0000,0.0000,0
7785,35.565,0.0000,0.0000,1.0000,0.0000,0
7786,35.565,0.0000,0.0000,1.0000,0.0000,0
7787,35.565,0.0000,0.0000,1.0000,0.0000,0
7788,35.565,0.0000,0.0000,1.0000,0.0000,0
7789,35.565,0.0000,0.0000,1.0000,0.0000,0
7790,35.565,0.0000,0.0000,1.0000,0.0000,0
7791,35.565,0.0000,0.0000,1.0000,0.0000,0
7792,35.565,0.0000,0.0000,1.0000,0.0000,0
7793,35.565,0.0000,0.0000,1.0000,0.0000,0
7794,35.565,0.0000,0.0000,1.0000,0.0000,0
7795,35.565,0.0000,0.0000,1.0000,0.0000,0
7796,35.565,0.0000,0.0000,1.0000,0.0000,0
7797,35.565,0.0000,0.0000,1.0000,0.0000,0
7798,35.704,0.0000,0.0000,1.0000,0.0000,0
7799,35.704,0.0000,0.0000,1.0000,0.0000,0
7800,35.704,0.0000,0.0000,1.0000,0.0000,0
7801,35.704,0.0000,0.0000,1.0000,0.0000,0
7802,35.704,0.0000,0.0000,1.0000,0.0000,0
7803,35.704,0.0000,0.0000,1.0000,0.0000,0
7804,35.704,0.0000,0.0000,1.0000,0.0000,0
7805,35.704,0.0000,0.0000,1.0000,0.0000,0
7806,35.704,0.0000,0.0000,1.0000,0.0000,0
7807,35.704,0.0000,0.0000,1.0000,0.0000,0
7808,35.704,0.0000,0.0000,1.0000,0.0000,0
7809,35.704,0.0000,0.0000,1.0000,0.0000,0
7810,35.704,0.0000,0.0000,1.0000,0.0000,0
7811,35.704,0.0000,0.0000,1.0000,0.0000,0
7812,35.704,0.0000,0.0000,1.0000,0.0000,0
7813,35.704,0.0000,0.0000,1.0000,0.0000,0
7814,35.704,0.0000,0.0000,1.0000,0.0000,0
7815,35.704,0.0000,0.0000,1.0000,0.0000,0
7816,35.704,0.0000,0.0000,1.0000,0.0000,0
7817,35.704,0.0000,0.0000,1.0000,0.0000,0
7818,35.704,0.0000,0.0000,1.0000,0.0000,0
7819,35.704,0.0000,0.0000,1.0000,0.0000,0
7820,35.704,0.0000,0.0000,1.0000,0.0000,0
7821,35.704,0.0000,0.0000,1.0000,0.0000,0
7822,35.704,0.0000,0.0000,1.0000,0.0000,0
7823,35.704,0.0000,0.0000,1.0000,0.0000,0
7824,35.704,0.0000,0.0000,1.0000,0.0000,0
7825,35.704,0.0000,0.0000,1.0000,0.0000,0
7826,35.704,0.0000,0.0000,1.0000,0.0000,0
7827,35.728,0.0000,0.0000,1.0000,0.0000,0
7828,35.728,0.0000,0.0000,1.0000,0.0000,0
7829,35.728,0.0000,0.0000,1.0000,0.0000,0
7830,35.728,0.0000,0.0000,1.0000,0.0000,0
7831,35.728,0.0000,0.0000,1.0000,0.0000,0
7832,35.728,0.0000,0.0000,1.0000,0.0000,0
7833,35.728,0.0000,0.0000,1.0000,0.0000,0
7834,35.728,0.0000,0.0000,1.0000,0.0000,0
7835,35.728,0.0000,0.0000,1.0000,0.0000,0
7836,35.728,0.0000,0.0000,1.0000,0.0000,0
7837,35.728,0.0000,0.0000,1.0000,0.0000,0
7838,35.728,0.0000,0.0000,1.0000,0.0000,0
7839,35.728,0.0000,0.0000,1.0000,0.0000,0
7840,35.728,0.0000,0.0000,1.0000,0.0000,0
7841,35.844,0.0000,0.0000,1.0000,0.0000,0
7842,35.844,0.0000,0.0000,1.0000,0.0000,0
7843,35.844,0.0000,0.0000,1.0000,0.0000,0
7844,35.844,0.0000,0.0000,1.0000,0.0000,0
7845,35.844,0.0000,0.0000,1.0000,0.0000,0
7846,35.844,0.0000,0.0000,1.0000,0.0000,0
7847,35.844,0.0000,0.0000,1.0000,0.0000,0
7848,35.844,0.0000,0.0000,1.0000,0.0000,0
7849,35.844,0.0000,0.0000,1.0000,0.0000,0
7850,35.844,0.0000,0.0000,1.0000,0.0000,0
7851,35.844,0.0000,0.0000,1.0000,0.0000,0
7852,35.844,0.0000,0.0000,1.0000,0.0000,0
7853,35.844,0.0000,0.0000,1.0000,0.0000,0
7854,35.844,0.0000,0.0000,1.0000,0.0000,0
7855,35.844,0.0000,0.0000,1.0000,0.0000,0
7856,35.844,0.0000,0.0000,1.0000,0.0000,0
7857,35.844,0.0000,0.0000,1.0000,0.0000,0
7858,35.844,0.0000,0.0000,1.0000,0.0000,0
7859,35.844,0.0000,0.0000,1.0000,0.0000,0
7860,35.844,0.0000,0.0000,1.0000,0.0000,0
7861,35.844,0.0000,0.0000,1.0000,0.0000,0
7862,35.844,0.0000,0.0000,1.0000,0.0000,0
7863,35.844,0.0000,0.0000,1.0000,0.0000,0
7864,35.844,0.0000,0.0000,1.0000,0.0000,0
7865,35.844,0.0000,0.0000,1.0000,0.0000,0
7866,35.844,0.0000,0.0000,1.0000,0.0000,0
7867,35.844,0.0000,0.0000,1.0000,0.0000,0
7868,35.844,0.0000,0.0000,1.0000,0.0000,0
7869,35.844,0.0000,0.0000,1.0000,0.0000,0
7870,35.844,0.0000,0.0000,1.0000,0.0000,0
7871,35.844,0.0000,0.0000,1.0000,0.0000,0
7872,35.844,0.0000,0.0000,1.0000,0.0000,0
7873,35.844,0.0000,0.0000,1.0000,0.0000,0
7874,35.844,0.0000,0.0000,1.0000,0.0000,0
7875,35.844,0.0000,0.0000,1.0000,0.0000,0
7876,35.844,0.0000,0.0000,1.0000,0.0000,0
